VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,QuantityBin,VolumeCat,PurchaseVolumeCategory
8735,SURVILLE ENTERPRISES CORP  ,44238,B & G Pnt Nr Bistro,5.4,750.0,7.99,739,3990.600000000004,527.46,239.75000000000009,54.0,6.03,263.32,-3463.140000000004,-656.5692185189405,0.07307171853856563,0.13217561268982095,5.400000000000006,"(720.5, 978.65]",Medium,Medium
9819,TREASURY WINE ESTATES      ,31204,Beringer Fndrs Est Svgn Bl,6.07,750.0,8.99,657,3987.9900000000016,560.52,296.7400000000001,48.0,5.34,14836.570000000005,-3427.4700000000016,-611.4804110468854,0.0730593607305936,0.14055200740222512,6.070000000000002,"(505.0, 720.5]",Medium,Medium
8892,TRINCHERO FAMILY ESTATES   ,29129,Sutter Home Wh Merlot Cal,6.45,1500.0,9.99,618,3986.099999999994,439.5600000000002,329.67000000000013,44.0,9.790000000000001,11595.970000000003,-3546.5399999999936,-806.8386568386551,0.07119741100323625,0.11027319936780333,6.44999999999999,"(505.0, 720.5]",Medium,Medium
7153,PINE STATE TRADING CO      ,24416,Hidlago Morenita Crm Sherry,8.44,750.0,12.99,472,3983.6799999999976,506.6100000000002,493.62000000000023,39.0,4.289999999999999,15884.819999999998,-3477.0699999999974,-686.3405775645953,0.0826271186440678,0.127171359145313,8.439999999999994,"(346.2, 505.0]",Medium,Medium
4425,MARTIGNETTI COMPANIES,41003,Yaegaki Nigori Sake,14.28,720.0,21.99,278,3969.8400000000015,373.83000000000004,329.8500000000001,17.0,1.8700000000000006,144929.24,-3596.0100000000016,-961.9372442019103,0.06115107913669065,0.09416752312435762,14.280000000000005,"(222.1, 346.2]",Medium,Medium
90024,VINILANDIA USA             ,23825,Tortiose Crk La Charmel Mus1,6.66,750.0,11.99,595,3962.7000000000025,106.92,78.94,8.0,0.8900000000000001,2802.6400000000003,-3855.7800000000025,-3606.2289562289584,0.013445378151260505,0.02698160345219167,6.660000000000005,"(505.0, 720.5]",Medium,Medium
9552,M S WALKER INC             ,12681,The Crusher Pnt Nr,8.1,750.0,11.99,488,3952.7999999999975,707.4100000000004,503.58000000000027,59.0,6.510000000000003,55551.819999999985,-3245.389999999997,-458.7707270182773,0.12090163934426229,0.17896427848613664,8.099999999999994,"(346.2, 505.0]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,34580,Luce Della Vite Lucente Tosc,18.82,750.0,28.99,210,3952.2000000000007,1101.6200000000001,434.8500000000001,38.0,4.240000000000001,68054.70000000003,-2850.580000000001,-258.76254969953345,0.18095238095238095,0.27873589393249326,18.820000000000004,"(144.0, 222.1]",Medium,Medium
6785,PALM BAY INTERNATIONAL INC ,22883,Citra Trebbiano D'Abruzzo,7.48,1500.0,12.99,528,3949.440000000004,573.4800000000001,232.79000000000005,52.0,11.699999999999998,13605.409999999998,-3375.960000000004,-588.67964009207,0.09848484848484848,0.14520539620806988,7.4800000000000075,"(505.0, 720.5]",Medium,Medium
516,BANFI PRODUCTS CORP        ,18734,Little Black Dress Divalicio,6.03,750.0,8.99,652,3931.5600000000018,471.48000000000025,345.6200000000002,52.0,5.750000000000001,8510.410000000002,-3460.0800000000017,-733.876304403156,0.07975460122699386,0.11992186307725179,6.030000000000003,"(505.0, 720.5]",Medium,Medium
10754,PERFECTA WINES             ,24361,JJ Prum Graacher Him Rsl Aus,30.71,750.0,46.99,128,3930.88,328.93,187.96,7.0,0.77,28720.52,-3601.9500000000003,-1095.050618672666,0.0546875,0.08367846385542169,30.71,"(85.0, 144.0]",Small,Small
2000,SOUTHERN WINE & SPIRITS NE ,20024,Inglenook Rubicon 09,115.53,750.0,175.99,34,3928.020000000001,512.97,512.97,3.0,0.33,19016.59,-3415.050000000001,-665.7406865898593,0.08823529411764706,0.13059251225808421,115.53000000000003,"(31.0, 54.0]",Small,Small
3960,DIAGEO NORTH AMERICA INC   ,6270,Shady Fruit Valencia Orange,0.77,50.0,0.99,5088,3917.7600000000025,1680.0300000000084,520.7400000000033,1697.0,88.30999999999948,257032.07000000007,-2237.729999999994,-133.1958357886456,0.33352987421383645,0.4288241239892202,0.7700000000000005,"(4632.2, 6940.9]",Large,Large
9165,ULTRA BEVERAGE COMPANY LLP ,12924,Cartlidge & Browne Pnt Nr,8.66,750.0,12.99,452,3914.3200000000015,311.7600000000001,259.80000000000007,24.0,2.6500000000000004,68054.70000000003,-3602.5600000000013,-1155.5555555555554,0.05309734513274336,0.07964601769911504,8.660000000000004,"(346.2, 505.0]",Medium,Medium
10754,PERFECTA WINES             ,19293,Robert Sinskey Pnt Nr,17.92,750.0,28.99,218,3906.5599999999995,724.75,86.97,25.0,2.8100000000000005,28720.52,-3181.8099999999995,-439.02173163159705,0.11467889908256881,0.1855212770314548,17.919999999999998,"(144.0, 222.1]",Medium,Medium
4425,MARTIGNETTI COMPANIES,44716,Drouhin Chorey Les Beaune,16.66,750.0,24.99,234,3898.4400000000005,399.84000000000003,274.89000000000004,16.0,1.7700000000000005,144929.24,-3498.6000000000004,-875.0,0.06837606837606838,0.10256410256410256,16.660000000000004,"(222.1, 346.2]",Medium,Medium
9552,M S WALKER INC             ,27146,Codice Sierra Cantabria Red,6.57,750.0,9.99,592,3889.440000000002,1228.7700000000007,799.2000000000005,123.0,13.629999999999994,55551.819999999985,-2660.670000000001,-216.53116531165307,0.20777027027027026,0.3159246575342466,6.570000000000003,"(505.0, 720.5]",Medium,Medium
4425,MARTIGNETTI COMPANIES,15064,Sokol Blosser Pnt Gris,12.92,750.0,18.99,301,3888.919999999999,75.96,75.96,4.0,0.44,144929.24,-3812.959999999999,-5019.694576092679,0.013289036544850499,0.019532415169250077,12.919999999999996,"(222.1, 346.2]",Medium,Medium
10754,PERFECTA WINES             ,4148,Fattoria de Limone,12.3,750.0,22.99,316,3886.7999999999993,335.7900000000001,287.82000000000005,21.0,16.57999999999999,28720.52,-3551.0099999999993,-1057.5091575091571,0.06645569620253164,0.08639240506329117,12.299999999999997,"(222.1, 346.2]",Medium,Medium
3924,HEAVEN HILL DISTILLERIES   ,8409,Christian Bros Cream Sherry,5.38,1500.0,8.29,722,3884.3600000000088,688.0700000000004,513.9800000000005,83.0,18.470000000000002,14069.869999999995,-3196.290000000008,-464.52977168020783,0.1149584487534626,0.17713857623907125,5.380000000000012,"(720.5, 978.65]",Medium,Medium
9552,M S WALKER INC             ,16868,Don & Sons Pnt Nr Sonoma Cst,11.84,750.0,17.99,328,3883.519999999999,602.6700000000002,512.7200000000001,33.0,3.6299999999999994,55551.819999999985,-3280.849999999999,-544.3858164501299,0.10060975609756098,0.15518653180619651,11.839999999999996,"(222.1, 346.2]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,22809,Opici Toscano Twist Neck 12,7.84,750.0,13.99,494,3872.9599999999978,155.87,143.88,13.0,1.4300000000000004,68054.70000000003,-3717.089999999998,-2384.7372810675547,0.02631578947368421,0.040245703544575746,7.839999999999995,"(346.2, 505.0]",Medium,Medium
7153,PINE STATE TRADING CO      ,16541,Atamisque Assemblage,22.75,750.0,32.99,170,3867.5,923.72,329.90000000000003,28.0,3.1300000000000003,15884.819999999998,-2943.7799999999997,-318.6874810548651,0.16470588235294117,0.23884162895927602,22.75,"(144.0, 222.1]",Small,Small
1128,BROWN-FORMAN CORP          ,1722,Jack Daniels Sinatra Century,351.55,1000.0,449.99,11,3867.05,3149.9299999999994,3149.9299999999994,7.0,7.35,68601.68000000001,-717.1200000000008,-22.7662202017188,0.6363636363636364,0.8145563155376836,351.55,"(8.0, 16.0]",Small,Small
1587,VINEYARD BRANDS INC        ,34674,Warre's Altano Douro Portuga,5.84,750.0,8.99,661,3860.2399999999975,521.4200000000002,197.78000000000003,58.0,6.47,6070.089999999999,-3338.8199999999974,-640.3321698438871,0.08774583963691376,0.1350745031397013,5.839999999999996,"(505.0, 720.5]",Medium,Medium
90047,CRUSH WINES                ,16310,Mollydooker Scooter Merlot,17.23,750.0,25.99,224,3859.5199999999995,617.7600000000001,463.8200000000001,24.0,2.6500000000000004,1457.7299999999998,-3241.7599999999993,-524.7604247604246,0.10714285714285714,0.16006135477986905,17.229999999999997,"(222.1, 346.2]",Medium,Medium
9744,FREDERICK WILDMAN & SONS   ,18237,M Abbona Dogliani Papa Celso,16.89,750.0,24.99,228,3850.9199999999996,449.82000000000005,124.94999999999999,18.0,2.0100000000000002,3999.9299999999994,-3401.0999999999995,-756.1024409763903,0.07894736842105263,0.11680845096756103,16.889999999999997,"(222.1, 346.2]",Medium,Medium
3252,E & J GALLO WINERY         ,15401,Red Rock Pnt Nr,5.84,750.0,8.99,658,3842.719999999998,1477.3600000000008,802.1100000000006,164.0,18.20999999999999,61966.909999999996,-2365.359999999997,-160.10721828125816,0.24924012158054712,0.38445684306949285,5.839999999999997,"(505.0, 720.5]",Medium,Medium
4425,MARTIGNETTI COMPANIES,16653,Quintessa Rutherford Red,96.02,750.0,144.99,40,3840.7999999999997,289.98,289.98,2.0,0.22,144929.24,-3550.8199999999997,-1224.505138285399,0.05,0.07549989585503021,96.02,"(31.0, 54.0]",Small,Small
4425,MARTIGNETTI COMPANIES,25563,Elvio Cogno Barbera D'Alba B,21.56,750.0,32.99,178,3837.6800000000003,560.83,131.96,17.0,1.9000000000000001,144929.24,-3276.8500000000004,-584.2857907030651,0.09550561797752809,0.14613777073648662,21.560000000000002,"(144.0, 222.1]",Small,Small
90017,THE IMPORTED GRAPE LLC     ,10870,Bouza Tannat Las Violetas,10.45,750.0,18.99,367,3835.1500000000015,271.83,207.87000000000003,17.0,1.8800000000000003,80.03,-3563.3200000000015,-1310.8634072766072,0.04632152588555858,0.07087858362775899,10.450000000000005,"(346.2, 505.0]",Medium,Medium
9552,M S WALKER INC             ,25689,Nisia 13 O V Verdejo Rueda,6.03,750.0,8.99,636,3835.08,1411.43,368.5900000000002,157.0,17.570000000000004,55551.819999999985,-2423.6499999999996,-171.7159193158711,0.2468553459119497,0.3680314361108504,6.03,"(505.0, 720.5]",Medium,Medium
10754,PERFECTA WINES             ,38103,Canyon Oaks Cab Svgn Cal,7.94,1500.0,11.99,483,3835.0199999999986,863.2800000000002,107.90999999999998,72.0,16.2,28720.52,-2971.7399999999984,-344.23825410063915,0.14906832298136646,0.22510443231065302,7.939999999999997,"(346.2, 505.0]",Medium,Medium
6785,PALM BAY INTERNATIONAL INC ,23156,Bertani Amarone Valpolicell,58.82,750.0,99.99,65,3823.3,499.95000000000005,299.96999999999997,5.0,0.56,13605.409999999998,-3323.3500000000004,-664.7364736473648,0.07692307692307693,0.13076399968613503,58.82,"(54.0, 85.0]",Small,Small
4425,MARTIGNETTI COMPANIES,29955,Lindemans Bin 99 Pnt Nr,5.26,750.0,7.99,725,3813.4999999999955,383.5200000000002,271.66000000000014,48.0,5.320000000000002,144929.24,-3429.979999999995,-894.3418856904445,0.06620689655172414,0.10056903107381687,5.259999999999994,"(720.5, 978.65]",Medium,Medium
8320,SHAW ROSS INT L IMP LTD    ,44761,Gekkeikan Sake Zipang Spklg,3.68,250.0,5.49,1036,3812.4799999999964,565.4700000000001,241.56000000000014,103.0,3.9700000000000015,3151.9200000000014,-3247.009999999996,-574.2143703467902,0.09942084942084942,0.14832077807621305,3.6799999999999966,"(978.65, 1341.6]",Medium,Medium
3252,E & J GALLO WINERY         ,26811,Canyon Rd Merlot Cal,3.19,750.0,4.79,1194,3808.8600000000047,421.52,47.9,88.0,9.89,61966.909999999996,-3387.3400000000047,-803.6012526096044,0.07370184254606366,0.11066828394847789,3.190000000000004,"(978.65, 1341.6]",Medium,Medium
5992,MCCORMICK DISTILLING CO    ,604,McCormick Silver Rum,5.14,1000.0,6.99,741,3808.7399999999966,286.5900000000001,160.77,41.0,43.04999999999999,1567.85,-3522.1499999999965,-1228.9856589553003,0.0553306342780027,0.07524535673214773,5.139999999999995,"(720.5, 978.65]",Medium,Medium
1392,CONSTELLATION BRANDS INC   ,693,Svedka Vanilla Vodka,9.35,1000.0,12.99,406,3796.099999999998,376.71000000000015,285.7800000000001,29.0,30.45000000000001,79528.99,-3419.389999999998,-907.6982294072355,0.07142857142857142,0.09923605805958756,9.349999999999996,"(346.2, 505.0]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,2098,Snake River Stampede Whisky,16.29,750.0,29.99,233,3795.5699999999997,1187.4600000000003,967.5600000000003,54.0,42.589999999999975,68054.70000000003,-2608.1099999999997,-219.6377141124753,0.2317596566523605,0.31285419581248675,16.29,"(222.1, 346.2]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,25411,Artesa Rsv Chard,26.17,750.0,38.99,145,3794.65,272.93,194.95000000000002,7.0,0.78,68054.70000000003,-3521.7200000000003,-1290.3381819514161,0.04827586206896552,0.07192494696480571,26.17,"(144.0, 222.1]",Small,Small
3924,HEAVEN HILL DISTILLERIES   ,3930,Deep Eddy Vodka,12.11,750.0,15.99,313,3790.4300000000003,1449.1000000000004,937.4200000000004,90.0,70.92000000000002,14069.869999999995,-2341.33,-161.57132012973565,0.28753993610223644,0.3823049099970189,12.110000000000001,"(222.1, 346.2]",Medium,Medium
3960,DIAGEO NORTH AMERICA INC   ,3564,Ciroc Amaretto Vodka,36.08,1750.0,47.99,105,3788.4,341.94,341.94,6.0,11.040000000000001,257032.07000000007,-3446.46,-1007.9136690647482,0.05714285714285714,0.09025974025974026,36.08,"(85.0, 144.0]",Small,Small
9815,WINE GROUP INC             ,11749,Almaden Pnt Grigio B/B,10.8,5000.0,17.99,350,3779.9999999999977,323.81999999999994,89.94999999999999,18.0,13.5,27100.409999999996,-3456.1799999999976,-1067.3151750972756,0.05142857142857143,0.0856666666666667,10.799999999999994,"(346.2, 505.0]",Medium,Medium
7153,PINE STATE TRADING CO      ,43232,Fat Bastard Cab Svgn,6.57,750.0,10.99,575,3777.750000000002,703.3600000000004,406.63000000000017,64.0,7.100000000000007,15884.819999999998,-3074.3900000000012,-437.1004890809827,0.11130434782608696,0.18618489841837071,6.570000000000003,"(505.0, 720.5]",Medium,Medium
3960,DIAGEO NORTH AMERICA INC   ,915,Smirnoff Citrus Vodka,10.98,1000.0,14.49,344,3777.1200000000017,376.74,43.47,26.0,27.299999999999997,257032.07000000007,-3400.380000000002,-902.5800286669856,0.0755813953488372,0.0997426610751048,10.980000000000006,"(222.1, 346.2]",Medium,Medium
9552,M S WALKER INC             ,15476,Vietti Barolo Castiglione,33.11,750.0,49.99,114,3774.5400000000004,49.99,49.99,1.0,0.11,55551.819999999985,-3724.5500000000006,-7450.590118023605,0.008771929824561403,0.013243997944120341,33.11000000000001,"(85.0, 144.0]",Small,Small
653,STATE WINE & SPIRITS   ,20343,Milbrandt Traditions Cab Svg,9.58,750.0,14.99,394,3774.520000000001,789.4800000000001,439.71000000000015,52.0,5.790000000000003,8014.98,-2985.040000000001,-378.1020418503319,0.1319796954314721,0.20916037006029906,9.580000000000002,"(346.2, 505.0]",Medium,Medium
9552,M S WALKER INC             ,10267,Klinker Brick Old Ghst Znfdl,24.65,750.0,39.99,153,3771.450000000001,1151.68,467.87000000000006,32.0,3.5799999999999996,55551.819999999985,-2619.7700000000013,-227.4737774381774,0.20915032679738563,0.3053679619244587,24.65000000000001,"(144.0, 222.1]",Small,Small
8004,SAZERAC CO INC             ,1591,Carstairs White Seal,9.92,1750.0,12.99,380,3769.5999999999995,454.6500000000001,90.92999999999999,35.0,64.28000000000002,50293.62000000002,-3314.9499999999994,-729.1213021005166,0.09210526315789473,0.12060961375212229,9.919999999999998,"(346.2, 505.0]",Medium,Medium
10754,PERFECTA WINES             ,25256,Ch St Louis Vieux Galvesse L,11.1,750.0,16.99,339,3762.8999999999996,645.6200000000001,373.7800000000001,38.0,4.220000000000001,28720.52,-3117.2799999999997,-482.83510424088456,0.11209439528023599,0.17157511493794683,11.1,"(222.1, 346.2]",Medium,Medium
4425,MARTIGNETTI COMPANIES,25535,Ch de Reynaud Cotes du Bourg,12.25,750.0,18.99,307,3760.75,132.92999999999998,132.92999999999998,7.0,0.77,144929.24,-3627.82,-2729.1205897840973,0.02280130293159609,0.03534667287110283,12.25,"(222.1, 346.2]",Medium,Medium
1392,CONSTELLATION BRANDS INC   ,15748,Rioja Vega Tempranillo Garna,5.44,750.0,8.99,690,3753.6000000000045,2097.6800000000007,1342.5200000000011,232.0,25.689999999999955,79528.99,-1655.9200000000037,-78.9405438389079,0.336231884057971,0.5588448422847395,5.440000000000007,"(505.0, 720.5]",Medium,Medium
10754,PERFECTA WINES             ,16657,Dom Bousquet Chardonnay,7.23,750.0,10.99,519,3752.3700000000035,450.59000000000003,219.80000000000004,41.0,4.5600000000000005,28720.52,-3301.7800000000034,-732.7681484276178,0.0789980732177264,0.1200814418620764,7.230000000000007,"(505.0, 720.5]",Medium,Medium
9552,M S WALKER INC             ,32679,Pepperwood Grove Merlot Cal,5.44,750.0,7.99,689,3748.1600000000044,679.1500000000004,391.5100000000003,85.0,9.449999999999998,55551.819999999985,-3069.010000000004,-451.8898623279101,0.12336719883889695,0.1811955732946298,5.440000000000007,"(505.0, 720.5]",Medium,Medium
3960,DIAGEO NORTH AMERICA INC   ,202,Ketel One Citroen Vodka,22.3,1000.0,28.99,168,3746.4000000000005,579.8000000000001,376.87000000000006,20.0,21.000000000000004,257032.07000000007,-3166.6000000000004,-546.1538461538462,0.11904761904761904,0.15476190476190477,22.300000000000004,"(144.0, 222.1]",Small,Small
4425,MARTIGNETTI COMPANIES,14471,De Loach Merlot Cal,6.49,750.0,11.99,577,3744.7300000000023,1528.470000000001,969.0300000000007,153.0,16.98999999999999,144929.24,-2216.260000000001,-144.99859336460642,0.2651646447140381,0.40816560873547625,6.490000000000004,"(505.0, 720.5]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,13602,Frescobaldi Mormoreto Cab Sv,29.72,750.0,65.99,126,3744.7200000000007,1253.72,505.89000000000004,28.0,3.1300000000000003,68054.70000000003,-2491.000000000001,-198.6887024215934,0.2222222222222222,0.3347967271251254,29.720000000000006,"(85.0, 144.0]",Small,Small
9552,M S WALKER INC             ,42167,Tempranillo Vente Mazzaron,8.6,750.0,14.99,435,3740.9999999999977,618.5300000000002,352.73000000000013,47.0,5.220000000000001,55551.819999999985,-3122.4699999999975,-504.82110811116627,0.10804597701149425,0.165338144881048,8.599999999999994,"(346.2, 505.0]",Medium,Medium
9552,M S WALKER INC             ,22008,Schmitt Sohne Kabinett Mchls,8.78,750.0,12.99,426,3740.28,194.85000000000002,129.89999999999998,15.0,1.6600000000000004,55551.819999999985,-3545.4300000000003,-1819.568899153195,0.035211267605633804,0.052095030318585776,8.780000000000001,"(346.2, 505.0]",Medium,Medium
17037,Dunn Wine Brokers          ,22813,Angels Landing Cab Svgn,12.98,750.0,19.99,288,3738.2400000000016,159.92,159.92,8.0,0.88,358.03000000000003,-3578.3200000000015,-2237.5687843921974,0.027777777777777776,0.0427794898133881,12.980000000000006,"(222.1, 346.2]",Medium,Medium
2000,SOUTHERN WINE & SPIRITS NE ,23534,Zenato Alanera Rosso Verones,10.38,750.0,19.99,360,3736.799999999999,79.95,31.98,5.0,0.56,19016.59,-3656.849999999999,-4573.9212007504675,0.013888888888888888,0.021395311496467572,10.379999999999997,"(346.2, 505.0]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,23386,Dom Roux Bourgogne Pnt Nr,12.58,750.0,19.99,297,3736.2600000000007,639.6800000000001,519.7400000000001,32.0,3.53,68054.70000000003,-3096.580000000001,-484.0826663331667,0.10774410774410774,0.1712086417968771,12.580000000000002,"(222.1, 346.2]",Medium,Medium
12546,JIM BEAM BRANDS COMPANY    ,3404,Skinnygirl Vodka,13.33,750.0,19.99,280,3732.4,1943.4100000000008,1324.2600000000004,109.0,85.91000000000003,123880.96999999999,-1788.9899999999993,-92.05417281994013,0.3892857142857143,0.5206864216054016,13.33,"(222.1, 346.2]",Medium,Medium
90047,CRUSH WINES                ,10863,Sea Smoke Southing Pnt Nr,43.33,750.0,64.99,86,3726.38,584.91,324.95,9.0,1.0,1457.7299999999998,-3141.4700000000003,-537.0860474260998,0.10465116279069768,0.1569646681229504,43.33,"(85.0, 144.0]",Small,Small
4425,MARTIGNETTI COMPANIES,14974,Mantane Primitivo Puglio,8.9,750.0,12.99,418,3720.2000000000016,779.4000000000001,181.86,60.0,6.730000000000001,144929.24,-2940.8000000000015,-377.31588401334375,0.14354066985645933,0.2095048653298209,8.900000000000004,"(346.2, 505.0]",Medium,Medium
10754,PERFECTA WINES             ,16553,Zestos Garnacha,6.7,750.0,9.99,555,3718.5000000000023,295.74,261.7700000000001,26.0,2.86,28720.52,-3422.760000000002,-1157.3544329478602,0.04684684684684685,0.07953206938281561,6.700000000000004,"(505.0, 720.5]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,16961,CastelGiocondo 10 Brun Montl,38.7,750.0,65.99,96,3715.1999999999994,65.99,65.99,1.0,0.11,68054.70000000003,-3649.2099999999996,-5529.943930898621,0.010416666666666666,0.017762166236003445,38.699999999999996,"(85.0, 144.0]",Small,Small
12546,JIM BEAM BRANDS COMPANY    ,254,DeKuyper Root Beer Schnapps,8.79,1000.0,10.99,422,3709.3799999999983,538.5100000000002,472.5700000000002,49.0,51.44999999999998,123880.96999999999,-3170.869999999998,-588.8228630851788,0.11611374407582939,0.1451752044816116,8.789999999999996,"(346.2, 505.0]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,22599,Antica Fratta Franciacorta B,18.91,750.0,29.99,196,3706.3600000000006,119.96,89.97,4.0,0.44,68054.70000000003,-3586.4000000000005,-2989.6632210736916,0.02040816326530612,0.0323659871140418,18.910000000000004,"(144.0, 222.1]",Small,Small
1703,ALISA CARR BEVERAGES           ,90010,Ch Smith Haut Lafitte 12,61.74,750.0,91.99,60,3704.4,367.96,183.98,4.0,0.44,172.00000000000003,-3336.44,-906.7398630285901,0.06666666666666667,0.0993305258611381,61.74,"(54.0, 85.0]",Small,Small
4425,MARTIGNETTI COMPANIES,18095,Layer Cake Garnacha,10.38,750.0,15.99,356,3695.279999999999,527.6700000000002,447.72000000000014,33.0,3.6300000000000003,144929.24,-3167.6099999999988,-600.3013246915682,0.09269662921348315,0.14279567448204206,10.379999999999997,"(346.2, 505.0]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,16781,Mica Cab Svgn,44.51,750.0,65.99,83,3694.330000000001,584.91,519.92,9.0,0.99,68054.70000000003,-3109.420000000001,-531.6065719512405,0.10843373493975904,0.1583264083067836,44.51000000000001,"(54.0, 85.0]",Small,Small
8352,LUXCO INC                  ,3793,Pearl Vodka PET,11.8,1750.0,17.99,313,3693.4000000000005,2692.219999999995,2104.61,178.0,327.2399999999995,10261.599999999997,-1001.1800000000057,-37.18789697721612,0.5686900958466453,0.7289272756809428,11.800000000000002,"(222.1, 346.2]",Medium,Medium
516,BANFI PRODUCTS CORP        ,17063,Ch Tanunda Gr Barossa Cab Sv,10.66,750.0,15.99,346,3688.3600000000015,239.86,188.89000000000001,14.0,1.5500000000000005,8510.410000000002,-3448.5000000000014,-1437.7136663053452,0.04046242774566474,0.06503161296619633,10.660000000000004,"(222.1, 346.2]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,10733,A Bichot Macon-Villages,8.16,750.0,12.99,452,3688.3200000000015,90.92999999999999,90.92999999999999,7.0,0.77,68054.70000000003,-3597.3900000000017,-3956.2190696139905,0.015486725663716814,0.024653500780843298,8.160000000000004,"(346.2, 505.0]",Medium,Medium
653,STATE WINE & SPIRITS   ,16757,Cardamaro Vino Amaro,11.76,750.0,17.99,313,3680.879999999999,481.7500000000001,462.7600000000001,25.0,2.75,8014.98,-3199.129999999999,-664.0643487285934,0.07987220447284345,0.13087902892786513,11.759999999999998,"(222.1, 346.2]",Medium,Medium
1392,CONSTELLATION BRANDS INC   ,14704,Rex Goliath Free Range Red,3.94,750.0,7.99,934,3679.960000000005,844.6000000000005,473.2200000000005,140.0,15.559999999999997,79528.99,-2835.3600000000047,-335.70447549135724,0.14989293361884368,0.22951336427569846,3.9400000000000053,"(720.5, 978.65]",Medium,Medium
653,STATE WINE & SPIRITS   ,24782,Casa Silva Los Lingues Cab S,10.95,750.0,19.99,336,3679.2000000000007,1327.1700000000005,607.6200000000002,83.0,9.240000000000002,8014.98,-2352.03,-177.22145618119754,0.24702380952380953,0.3607224396607959,10.950000000000003,"(222.1, 346.2]",Medium,Medium
516,BANFI PRODUCTS CORP        ,22077,C Y Toro Casa Diablo Chard,6.07,750.0,9.99,606,3678.4200000000014,619.3800000000002,289.7100000000001,62.0,6.900000000000002,8510.410000000002,-3059.0400000000013,-493.88743582291977,0.10231023102310231,0.16838207708744515,6.070000000000002,"(505.0, 720.5]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,1505,Cleveland Christmas Bourbon,20.43,750.0,27.99,180,3677.4,839.7,363.87000000000006,30.0,23.619999999999997,68054.70000000003,-2837.7,-337.94212218649517,0.16666666666666666,0.22834067547723935,20.43,"(144.0, 222.1]",Small,Small
10000,MAJESTIC FINE WINES        ,21367,KJ Est 12 Chard Camelot High,20.4,750.0,29.99,180,3672.000000000001,509.83000000000004,449.8500000000001,17.0,1.8800000000000006,17587.59,-3162.170000000001,-620.2400800266756,0.09444444444444444,0.13884259259259257,20.400000000000006,"(144.0, 222.1]",Small,Small
9552,M S WALKER INC             ,29620,Schmitt Sohne Kabinett,8.38,750.0,12.99,438,3670.4399999999987,246.81000000000003,233.82000000000005,19.0,2.0900000000000007,55551.819999999985,-3423.6299999999987,-1387.1520602892908,0.04337899543378995,0.06724261941347634,8.379999999999997,"(346.2, 505.0]",Medium,Medium
9165,ULTRA BEVERAGE COMPANY LLP ,23385,Dom Roux Bourgogne Chard,12.74,750.0,19.99,288,3669.1200000000013,419.7900000000001,319.84000000000003,21.0,2.3200000000000007,68054.70000000003,-3249.3300000000013,-774.0370185092548,0.07291666666666667,0.11441163003663002,12.740000000000004,"(222.1, 346.2]",Medium,Medium
653,STATE WINE & SPIRITS   ,19935,Cielo Pnt Grigio,5.26,750.0,7.99,695,3655.6999999999985,399.5,79.9,50.0,5.62,8014.98,-3256.1999999999985,-815.0688360450558,0.07194244604316546,0.10928139617583504,5.259999999999998,"(505.0, 720.5]",Medium,Medium
4425,MARTIGNETTI COMPANIES,21734,Gr Montmirail Muscat Venise,13.69,375.0,19.99,267,3655.230000000002,399.80000000000007,219.89000000000001,20.0,1.1500000000000004,144929.24,-3255.4300000000017,-814.2646323161583,0.0749063670411985,0.10937752207111451,13.690000000000007,"(222.1, 346.2]",Medium,Medium
7154,PREMIER DISTRIBUTORS       ,23512,Plantaze Krstac Montenegro W,7.41,750.0,11.49,493,3653.1300000000024,333.21,149.36999999999998,29.0,3.2399999999999998,432.37000000000006,-3319.9200000000023,-996.3446475195831,0.058823529411764705,0.09121219337937597,7.410000000000005,"(346.2, 505.0]",Medium,Medium
4425,MARTIGNETTI COMPANIES,41614,Ridge Pagoni Ranch Znfdl,24.99,750.0,36.99,146,3648.5400000000004,813.78,517.86,22.0,2.4400000000000004,144929.24,-2834.76,-348.34476148344766,0.1506849315068493,0.2230426417142199,24.990000000000002,"(144.0, 222.1]",Small,Small
3960,DIAGEO NORTH AMERICA INC   ,910,Goldschlager Cinnamon Schnps,17.29,1000.0,22.99,211,3648.19,275.88,206.91000000000003,12.0,12.600000000000001,257032.07000000007,-3372.31,-1222.3829201101928,0.05687203791469194,0.07562106140305193,17.29,"(144.0, 222.1]",Medium,Medium
